"","loc_name","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53"
"60","Atapuerca TD8-9","1.601664999","2.128123527","1.068586965","0.930162369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Atapuerca TE-10","5.545251176","3.467562479","4.414395714","3.409943685","1.904895788","4.309843005","2.880098704","3.695836147","1.491361694","1.059005327","2.049992857","1.779596491","4.808717242","1.059005327","3.291879224","1.092411352","3.673437655","1.059005327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Atapuerca TE-11","2.682011997","1.904895788","4.309843005","2.880098704","5.861922591","3.695836147","1.491361694","1.059005327","2.049992857","1.779596491","1.059005327","1.092411352","1.059005327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Atapuerca TE-12","5.545251176","5.127235133","3.467562479","4.414395714","5.236224847","3.409943685","1.904895788","2.880098704","3.695836147","1.491361694","1.059005327","2.049992857","4.057164779","1.779596491","1.059005327","3.291879224","1.092411352","1.059005327",NA,"3.544080901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Atapuerca TE-13","5.545251176","4.414395714","1.904895788","4.309843005","2.880098704","3.695836147","1.491361694","1.059005327","2.049992857","1.779596491","4.808717242","1.059005327","1.092411352","1.059005327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Atapuerca TE-14","5.545251176","5.127235133","3.467562479","4.414395714","6.516806892","3.409943685","1.904895788","4.309843005","2.880098704","5.861922591","6.534950727","3.695836147","1.491361694","1.059005327","2.049992857","1.779596491","4.808717242","1.059005327","3.291879224","1.092411352","1.059005327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Atapuerca TE-19","5.545251176","5.877515319","5.127235133","3.467562479","5.06460772","6.516806892","2.880098704","5.861922591","4.822769396","4.808717242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Atapuerca TE-9","5.545251176","5.127235133","3.467562479","4.414395714","4.803821333","4.779821876","5.236224847","2.682011997","3.409943685","1.601664999","1.904895788","4.309843005","2.880098704","5.861922591","3.695836147","2.257278488","1.491361694","2.128123527","1.059005327","2.049992857","4.057164779","1.779596491","3.860984746","4.808717242","1.059005327","1.795880017","3.291879224","1.671599461","1.092411352","3.673437655","1.059005327",NA,"3.544080901","2.77768051","2.128123527","1.362105319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Atapuerca TG","5.545251176","5.127235133","3.467562479","5.06460772","4.414395714","4.779821876","5.236224847","6.516806892","2.682011997","1.601664999","5.861922591","3.695836147","3.689628467","2.257278488","1.491361694","2.049992857","4.057164779","2.128123527","2.128123527","4.822769396","5.785647768","4.64738297","4.808717242","4.151472001","1.795880017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Atapuerca TN","5.545251176","5.127235133","3.467562479","5.06460772","5.236224847","2.682011997","1.601664999","5.861922591","3.695836147","2.257278488","1.491361694","2.049992857","4.057164779","2.128123527","2.128123527","4.822769396","5.785647768","4.808717242","4.064820998","4.151472001","1.795880017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Atapuerca TZ","5.545251176","5.06460772","1.601664999","1.904895788","2.880098704","5.861922591","3.695836147","2.257278488","1.491361694","2.049992857","2.128123527","2.128123527","4.808717242","4.064820998","1.068586965","0.930162369","1.795880017","0.95044952","1.059005327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Aukshtadvaris","5.127235133","5.06460772","4.803821333","4.010723865","3.409943685","4.478814112","4.309843005","5.552665783","3.853853289","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Aveley","5.545251176","5.877515319","5.127235133","5.06460772","4.414395714","4.779821876","5.236224847","6.516806892","6.966172178","6.863413404","5.861922591","3.689628467","2.257278488","5.785647768","1.092411352","1.362105319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Azykh Cave: Unit I-V","5.545251176","5.877515319","5.127235133","5.06460772","4.414395714","4.803821333","4.779821876","5.236224847","6.516806892","4.859838349","6.966172178","6.863413404","3.689628467","4.596597096","5.785647768","4.808717242","5.728666402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Azykh Cave: Unit VI","5.545251176","5.127235133","3.467562479","4.803821333","5.236224847","6.516806892","2.263888446","1.601664999","6.863413404","2.257278488","1.904895788","1.491361694","4.057164779","1.322219295","2.536614549","1.307496038","1.866995813","5.785647768","4.808717242","1.059005327","1.362105319","2.300812794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Azykh Cave: Units VII-X","1.601664999","2.033859172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Bachkininkeliai","5.06460772","4.803821333","3.409943685","4.478814112","5.552665783","3.246323129","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Bacon hole","5.06460772","4.414395714","6.516806892","1.601664999","6.966172178","5.861922591","2.257278488","4.822769396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Bailongdong","5.877515319","5.127235133","5.06460772","4.414395714","4.803821333","4.779821876","5.236224847","6.516806892","2.263888446","5.215548844","5.097893912","4.028530061","4.064820998","4.151472001","1.068586965","0.95044952","6.252469704","5.822276639","4.311753861","3.831814338","4.899145381","4.527529471","2.560265398","5.594013049","4.569666462","3.216605694","6.102662456","3.84509804","5.035029282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Baiyundong Cave","5.545251176","4.41836179","5.127235133","5.06460772","4.803821333","5.097893912","4.064820998","5.560967555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Bajiazui","5.545251176","4.41836179","5.06460772","4.414395714","4.803821333","4.010723865","2.448448655","5.215548844","5.861922591","5.097893912","3.689628467","5.785647768","4.785189885","5.311999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Balaruc 1","2.128123527","1.671599461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Balyshevo III","5.545251176","6.462","4.934670115","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Ban Fa Suai","5.877515319","5.127235133","5.06460772","4.803821333","5.236224847","3.853853289","3.860984746","6.698942155","4.064820998","4.151472001","6.252469704","3.831814338","4.899145381","5.594013049","5.035029282","5.463825937","6.224317157","4.755493728","3.756223022","3.29380436","4.291517031","4.689754027","4.667452953","4.431313496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Baojin_Dongpaoshan","5.127235133","5.06460772","4.803821333","3.860984746","4.064820998","6.252469704","5.594013049","5.035029282","5.463825937","6.224317157","3.756223022","4.291517031","6.767526899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Bar","5.545251176","6.462","6.863413404","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Barranc de la Boella EF","5.545251176","5.06460772","4.803821333","6.516806892","1.903546574","6.863413404","6.534950727","5.785647768","4.808717242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Barranc de la Boella LM","5.545251176","5.127235133","5.06460772","4.414395714","5.236224847","6.516806892","1.903546574","6.863413404","6.534950727","3.860984746","5.785647768","4.808717242","2.128123527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","Barranc de la Boella P1L II","5.545251176","1.903546574","6.863413404","4.808717242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Barranco de Orce 1","1.903546574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Barranco Leon-5","5.545251176","5.127235133","3.467562479","4.414395714","4.779821876","6.516806892","4.859838349","4.010723865","5.215548844","6.863413404","5.861922591","5.097893912","6.534950727","4.84509804","5.025987739","4.677591022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Barrington","5.877515319","5.127235133","5.06460772","4.414395714","5.236224847","6.516806892","4.010723865","1.601664999","6.966172178","5.861922591","6.534950727","2.257278488","4.822769396","5.785647768","4.808717242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Baturino","2.263888446","1.903546574","4.309843005","2.545562751","2.707570176","2.583198774","2.128123527","1.671599461","1.362105319","0.949014482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Baume Néron","5.545251176","6.462","5.127235133","3.467562479","5.06460772","4.414395714","4.779821876","4.447932866","4.859838349","3.409943685","1.601664999","4.934670115","2.096910013","6.863413404","5.861922591","3.695836147","1.491361694","2.049992857","4.822769396","3.291879224","1.362105319","0.949014482","1.791515212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Beijing_Tianyuandong","5.877515319","5.127235133","3.467562479","5.06460772","4.414395714","4.803821333","4.779821876","5.236224847","2.682011997","3.246323129","3.689628467","4.822769396","4.028530061","4.964066725","3.831814338","4.899145381","4.096413393","3.633468456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Benxi_Miaohoushan","5.545251176","5.127235133","3.467562479","5.06460772","4.414395714","4.803821333","4.779821876","5.236224847","6.516806892","4.010723865","3.409943685","2.448448655","2.263888446","1.601664999","1.471291711","5.097893912","3.695836147","1.491361694","3.860984746","4.064820998","1.068586965","0.95044952","1.092411352","1.362105319","5.560967555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Benxihu","5.545251176","5.236224847","6.516806892","5.861922591","4.585874147","5.025987739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Berelekh","5.545251176","6.462","5.236224847","4.934670115","6.863413404","5.861922591","4.230770691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Berelekh \""kitchen\""","5.545251176","4.414395714","4.934670115","6.863413404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","Berelekh rhino","6.462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","Berezovka","6.863413404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Berezovka early","5.236224847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Bichura","6.863413404","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","Bijiashan Cave","5.127235133","5.06460772","4.803821333","5.097893912","3.689628467","3.860984746","6.252469704","3.831814338","5.035029282","5.463825937","6.224317157","4.291517031","6.767526899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Bijie_Baeryan","4.41836179","5.06460772","5.488267847","4.291517031","5.169121013","4.87502231","5.480006943","5.583374178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Bijie_Dadong","5.127235133","5.06460772","4.803821333","3.860984746","6.252469704","4.899145381","5.035029282","5.463825937","6.224317157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Bijie_Mawokou","5.545251176","5.127235133","5.06460772","4.803821333","4.779821876","5.236224847","3.860984746","6.698942155","4.151472001","6.252469704","5.822276639","3.831814338","4.899145381","5.594013049","5.035029282","6.224317157","4.755493728","3.756223022","4.291517031","3.965044635","4.023951707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Bilzingsleben","5.545251176","5.127235133","3.467562479","5.06460772","4.414395714","4.803821333","4.779821876","5.236224847","6.516806892","4.010723865","4.478814112","6.966172178","3.246323129","5.861922591","3.689628467","2.257278488","2.128123527","3.860984746","5.785647768","4.808717242","4.601994842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Binagady","5.545251176","5.877515319","5.127235133","3.467562479","5.06460772","4.414395714","4.803821333","5.236224847","6.516806892","4.010723865","3.409943685","1.601664999","1.471291711","2.006818268","2.653598382","3.689628467","1.491361694","2.033859172","4.822769396","1.866995813","4.596597096","4.964066725","5.785647768","4.064820998","2.300812794","1.179787405","1.447674741","4.669316881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","Binagady old (Baku)","5.332000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Bisnik cave","5.545251176","5.127235133","4.859838349","4.478814112","5.552665783","3.246323129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Boa Leza","4.779821876","6.252469704","2.128123527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Bobylek","5.785647768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Bois-de-Riquet","5.545251176","3.467562479","4.414395714","5.236224847","6.516806892","4.010723865","3.409943685","5.861922591","5.097893912","4.84509804","4.808717242","3.291879224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Bol'shaja Bajba","6.462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Bolshaja Chukochja #21","5.545251176","5.127235133","4.414395714","5.236224847","4.934670115","5.552665783","5.861922591","5.118368615","5.352182518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Bolshaja Chukochja #25","5.545251176","4.414395714","4.934670115","5.552665783","6.863413404","5.861922591","5.118368615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Bolshaja Chukochja #27","5.545251176","4.934670115","5.552665783","6.863413404","5.861922591","5.118368615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Bolshaja Chukochja #36","5.545251176","6.863413404","5.861922591","5.118368615","5.352182518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Bolshaja Kamyshevakha 1","5.545251176","5.127235133","3.467562479","6.516806892","1.601664999","0.82524298","1.903546574","6.863413404","2.545562751","2.257278488","1.491361694","5.398057342","2.583198774","0.77815125","0.949014482","6.065857176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Bolshevik 2-I","2.263888446","1.601664999","0.82524298","1.903546574","4.309843005","2.545562751","2.707570176","2.257278488","2.583198774","2.128123527","2.128123527","2.128123527","1.322219295","2.128123527","2.536614549","1.307496038","1.866995813","1.362105319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Bolshevik 2-II & III","3.409943685","2.263888446","1.601664999","0.82524298","1.903546574","2.880098704","2.545562751","2.707570176","1.491361694","2.583198774","2.033859172","2.128123527","2.128123527","2.128123527","1.322219295","2.128123527","2.536614549","1.866995813","2.128123527","1.671599461","1.362105319","0.949014482","2.128123527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Bolshevik 2-IV","1.903546574","2.545562751","2.707570176","1.491361694","2.128123527","2.033859172","2.128123527","2.128123527","1.322219295","2.536614549","2.128123527","0.77815125","1.795880017","1.671599461","1.362105319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Bonaria","1.059005327","1.485721426","2.128123527","2.128123527","4.044202542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Botsy","5.545251176","6.462","5.877515319","5.236224847","2.263888446","6.863413404","5.861922591","5.897999985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Boxgrove","5.545251176","5.127235133","5.06460772","4.414395714","4.803821333","4.779821876","5.236224847","6.516806892","4.010723865","2.682011997","3.409943685","4.478814112","1.601664999","1.904895788","0.82524298","4.309843005","2.880098704","5.861922591","3.689628467","2.257278488","1.491361694","2.049992857","2.128123527","4.822769396","5.785647768","4.808717242","1.439332694","1.795880017","3.291879224","1.158362492","2.77768051","1.362105319","0.949014482","1.397940009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Boz-Dag","6.863413404","6.698942155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
